id,cedulaCiudadania,nombreCompleto,email,telefono,fechaNacimiento,ciudadResidencia,ingresoMensual,tipoEmpleo,antiguedadLaboral,historialCrediticio,deudaActual,saldoCuentaAhorros,scoreCrediticio
CLT-20251210-0740,1000000739,Daniela Cruz Martínez,daniela.cruz740@servicios.com.co,+57 300 000 0739,8/12/1961,Bogotá,18734719,Empleado,17,Bueno,5620416,6565276,749
CLT-20251210-0741,1000000740,Juan Fernando González Gómez,juan.gonzález741@banco.com.co,+57 300 000 0740,9/13/1962,Ibagué,18858176,Independiente,0,Regular,7543270,6641819,642
CLT-20251210-0742,1000000741,Carlos Rodríguez López,carlos.rodríguez742@financiera.com.co,+57 300 000 0741,10/14/1963,Montería,18981633,Independiente,24,Regular,9870449,6718362,627
CLT-20251210-0743,1000000742,Andrés Martínez Pérez,andrés.martínez743@grupoempresa.com,+57 300 000 0742,11/15/1964,Bogotá,19105090,Independiente,13,Regular,8406240,6794905,572
CLT-20251210-0744,1000000743,Diego Gómez Sánchez,diego.gómez744@corp.com.co,+57 300 000 0743,12/16/1965,Cali,19228547,Empleado,29,Malo,14229125,6871448,363
CLT-20251210-0745,1000000744,Santiago López Ramírez,santiago.lópez745@servicios.com.co,+57 300 000 0744,1/17/1966,Bogotá,19352004,Pensionado,11,Bueno,4450961,6947991,667
CLT-20251210-0746,1000000745,David Patricia Pérez Torres,david.pérez746@banco.com.co,+57 300 000 0745,2/18/1967,Bogotá,19475461,Empleado,27,Excelente,1558037,7024534,813
CLT-20251210-0747,1000000746,Luis Sánchez Ruiz,luis.sánchez747@financiera.com.co,+57 300 000 0746,3/19/1968,Bogotá,19598918,Independiente,25,Malo,13131275,7101077,414
CLT-20251210-0748,1000000747,José Ramírez Castillo,josé.ramírez748@grupoempresa.com,+57 300 000 0747,4/20/1969,Pereira,19722375,Empleado,28,Regular,9663964,7177620,630
CLT-20251210-0749,1000000748,Javier Torres Vargas,javier.torres749@corp.com.co,+57 300 000 0748,5/21/1970,Barranquilla,19845832,Independiente,28,Excelente,2381500,7254163,780
CLT-20251210-0750,1000000749,Alejandro Ruiz Rojas,alejandro.ruiz750@servicios.com.co,+57 300 000 0749,6/22/1971,Bogotá,19969289,Empleado,24,Bueno,4193551,7330706,704
CLT-20251210-0751,1000000750,María Fernando Castillo Mendoza,maría.castillo751@banco.com.co,+57 300 000 0750,7/23/1972,Bogotá,1592745,Empleado,27,Regular,828227,7407249,582
CLT-20251210-0752,1000000751,Catalina Vargas Cárdenas,catalina.vargas752@financiera.com.co,+57 300 000 0751,8/24/1973,Bogotá,1716202,Independiente,1,Regular,961073,7483792,590
CLT-20251210-0753,1000000752,Laura Rojas Herrera,laura.rojas753@grupoempresa.com,+57 300 000 0752,9/25/1974,Sincelejo,1839659,Pensionado,27,Bueno,570294,7560335,737
CLT-20251210-0754,1000000753,Andrea Mendoza Díaz,andrea.mendoza754@corp.com.co,+57 300 000 0753,10/26/1975,Barranquilla,1963116,Independiente,30,Regular,922665,7636878,576
CLT-20251210-0755,1000000754,Paula Cárdenas Vega,paula.cárdenas755@servicios.com.co,+57 300 000 0754,11/27/1976,Cartagena,2086573,Empleado,11,Regular,980689,7713421,590
CLT-20251210-0756,1000000755,Angela Patricia Herrera Ospina,angela.herrera756@banco.com.co,+57 300 000 0755,12/28/1977,Cali,2210030,Independiente,11,Regular,1237617,7789964,610
CLT-20251210-0757,1000000756,Luisa Díaz Cruz,luisa.díaz757@financiera.com.co,+57 300 000 0756,1/1/1978,Bogotá,2333487,Pensionado,6,Bueno,700046,7866507,737
CLT-20251210-0758,1000000757,Sofía Vega González,sofía.vega758@grupoempresa.com,+57 300 000 0757,2/2/1979,Bogotá,2456944,Independiente,27,Regular,1007347,7943050,555
CLT-20251210-0759,1000000758,Valentina Ospina Rodríguez,valentina.ospina759@corp.com.co,+57 300 000 0758,3/3/1980,Medellín,2580401,Empleado,18,Bueno,645100,8019593,737
CLT-20251210-0760,1000000759,Daniela Cruz Martínez,daniela.cruz760@servicios.com.co,+57 300 000 0759,4/4/1981,Cali,2703858,Independiente,6,Regular,1081543,8096136,595
CLT-20251210-0761,1000000760,Juan Fernando González Gómez,juan.gonzález761@banco.com.co,+57 300 000 0760,5/5/1982,Bogotá,2827315,Empleado,17,Regular,1526750,8172679,647
CLT-20251210-0762,1000000761,Carlos Rodríguez López,carlos.rodríguez762@financiera.com.co,+57 300 000 0761,6/6/1983,Cartagena,2950772,Empleado,17,Bueno,855724,8249222,673
CLT-20251210-0763,1000000762,Andrés Martínez Pérez,andrés.martínez763@grupoempresa.com,+57 300 000 0762,7/7/1984,Bogotá,3074229,Independiente,2,Regular,1783053,8325765,629
CLT-20251210-0764,1000000763,Diego Gómez Sánchez,diego.gómez764@corp.com.co,+57 300 000 0763,8/8/1985,Medellín,3197686,Empleado,13,Malo,2302334,8402308,437
CLT-20251210-0765,1000000764,Santiago López Ramírez,santiago.lópez765@servicios.com.co,+57 300 000 0764,9/9/1986,Bogotá,3321143,Empleado,7,Bueno,963131,8478851,661
CLT-20251210-0766,1000000765,David Patricia Pérez Torres,david.pérez766@banco.com.co,+57 300 000 0765,10/10/1987,Santa Marta,3444600,Empleado,7,Bueno,1274502,8555394,650
CLT-20251210-0767,1000000766,Luis Sánchez Ruiz,luis.sánchez767@financiera.com.co,+57 300 000 0766,11/11/1988,Bogotá,3568057,Independiente,3,Bueno,1355862,8631937,688
CLT-20251210-0768,1000000767,José Ramírez Castillo,josé.ramírez768@grupoempresa.com,+57 300 000 0767,12/12/1989,Bogotá,3691514,Empleado,8,Bueno,1328945,8708480,692
CLT-20251210-0769,1000000768,Javier Torres Vargas,javier.torres769@corp.com.co,+57 300 000 0768,1/13/1990,Cali,3814971,Empleado,5,Regular,1640438,8785023,561
CLT-20251210-0770,1000000769,Alejandro Ruiz Rojas,alejandro.ruiz770@servicios.com.co,+57 300 000 0769,2/14/1991,Cali,3938428,Empleado,10,Bueno,945223,8861566,709
CLT-20251210-0771,1000000770,María Fernando Castillo Mendoza,maría.castillo771@banco.com.co,+57 300 000 0770,3/15/1992,Medellín,4061885,Empleado,12,Regular,2234037,8938109,631
CLT-20251210-0772,1000000771,Catalina Vargas Cárdenas,catalina.vargas772@financiera.com.co,+57 300 000 0771,4/16/1993,Medellín,4185342,Empleado,10,Bueno,1464870,9014652,666
CLT-20251210-0773,1000000772,Laura Rojas Herrera,laura.rojas773@grupoempresa.com,+57 300 000 0772,5/17/1994,Bogotá,4308799,Empleado,7,Excelente,387792,9091195,772
CLT-20251210-0774,1000000773,Andrea Mendoza Díaz,andrea.mendoza774@corp.com.co,+57 300 000 0773,6/18/1995,Bogotá,4432256,Empleado,3,Excelente,620516,9167738,792
CLT-20251210-0775,1000000774,Paula Cárdenas Vega,paula.cárdenas775@servicios.com.co,+57 300 000 0774,7/19/1996,Barranquilla,4555713,Pensionado,6,Excelente,273343,9244281,784
CLT-20251210-0776,1000000775,Angela Patricia Herrera Ospina,angela.herrera776@banco.com.co,+57 300 000 0775,8/20/1997,Cartagena,4679170,Empleado,10,Bueno,1684501,9320824,701
CLT-20251210-0777,1000000776,Luisa Díaz Cruz,luisa.díaz777@financiera.com.co,+57 300 000 0776,9/21/1998,Bogotá,4802627,Empleado,5,Regular,2737497,9397367,607
CLT-20251210-0778,1000000777,Sofía Vega González,sofía.vega778@grupoempresa.com,+57 300 000 0777,10/22/1999,Medellín,4926084,Independiente,5,Regular,2216738,9473910,619
CLT-20251210-0779,1000000778,Valentina Ospina Rodríguez,valentina.ospina779@corp.com.co,+57 300 000 0778,11/23/2000,Bogotá,5049541,Empleado,5,Regular,2221798,9550453,618
CLT-20251210-0780,1000000779,Daniela Cruz Martínez,daniela.cruz780@servicios.com.co,+57 300 000 0779,12/24/1960,Sincelejo,5172998,Empleado,27,Regular,2896879,9626996,586
CLT-20251210-0781,1000000780,Juan Fernando González Gómez,juan.gonzález781@banco.com.co,+57 300 000 0780,1/25/1961,Bogotá,5296455,Empleado,10,Bueno,2012653,9703539,682
CLT-20251210-0782,1000000781,Carlos Rodríguez López,carlos.rodríguez782@financiera.com.co,+57 300 000 0781,2/26/1962,Cali,5419912,Empleado,19,Excelente,108398,9780082,812
CLT-20251210-0783,1000000782,Andrés Martínez Pérez,andrés.martínez783@grupoempresa.com,+57 300 000 0782,3/27/1963,Bogotá,5543369,Empleado,6,Bueno,1884745,9856625,705
CLT-20251210-0784,1000000783,Diego Gómez Sánchez,diego.gómez784@corp.com.co,+57 300 000 0783,4/28/1964,Cali,5666826,Empleado,11,Bueno,2040057,9933168,701
CLT-20251210-0785,1000000784,Santiago López Ramírez,santiago.lópez785@servicios.com.co,+57 300 000 0784,5/1/1965,Ibagué,5790283,Empleado,20,Bueno,1563376,10009711,677
CLT-20251210-0786,1000000785,David Patricia Pérez Torres,david.pérez786@banco.com.co,+57 300 000 0785,6/2/1966,Bogotá,5913740,Independiente,29,Excelente,177412,10086254,820
CLT-20251210-0787,1000000786,Luis Sánchez Ruiz,luis.sánchez787@financiera.com.co,+57 300 000 0786,7/3/1967,Bogotá,6037197,Independiente,12,Bueno,2173391,10162797,711
CLT-20251210-0788,1000000787,José Ramírez Castillo,josé.ramírez788@grupoempresa.com,+57 300 000 0787,8/4/1968,Bogotá,6160654,Empleado,1,Malo,4866917,10239340,403
CLT-20251210-0789,1000000788,Javier Torres Vargas,javier.torres789@corp.com.co,+57 300 000 0788,9/5/1969,Cali,6284111,Empleado,16,Regular,2890691,10315883,580
CLT-20251210-0790,1000000789,Alejandro Ruiz Rojas,alejandro.ruiz790@servicios.com.co,+57 300 000 0789,10/6/1970,Bogotá,6407568,Empleado,19,Bueno,1601892,10392426,747
CLT-20251210-0791,1000000790,María Fernando Castillo Mendoza,maría.castillo791@banco.com.co,+57 300 000 0790,11/7/1971,Bogotá,6531025,Empleado,17,Bueno,2220548,10468969,689
CLT-20251210-0792,1000000791,Catalina Vargas Cárdenas,catalina.vargas792@financiera.com.co,+57 300 000 0791,12/8/1972,Cartagena,6654482,Pensionado,19,Bueno,2062889,10545512,659
CLT-20251210-0793,1000000792,Laura Rojas Herrera,laura.rojas793@grupoempresa.com,+57 300 000 0792,1/9/1973,Bucaramanga,6777939,Empleado,29,Bueno,2372279,10622055,736
CLT-20251210-0794,1000000793,Andrea Mendoza Díaz,andrea.mendoza794@corp.com.co,+57 300 000 0793,2/10/1974,Medellín,6901396,Independiente,26,Malo,5245061,10698598,541
CLT-20251210-0795,1000000794,Paula Cárdenas Vega,paula.cárdenas795@servicios.com.co,+57 300 000 0794,3/11/1975,Bucaramanga,7024853,Empleado,8,Regular,2880190,10775141,647
CLT-20251210-0796,1000000795,Angela Patricia Herrera Ospina,angela.herrera796@banco.com.co,+57 300 000 0795,4/12/1976,Bogotá,7148310,Independiente,14,Bueno,2573392,10851684,700
CLT-20251210-0797,1000000796,Luisa Díaz Cruz,luisa.díaz797@financiera.com.co,+57 300 000 0796,5/13/1977,Barranquilla,7271767,Empleado,9,Bueno,2254248,10928227,712
CLT-20251210-0798,1000000797,Sofía Vega González,sofía.vega798@grupoempresa.com,+57 300 000 0797,6/14/1978,Medellín,7395224,Empleado,14,Regular,3032042,11004770,605
CLT-20251210-0799,1000000798,Valentina Ospina Rodríguez,valentina.ospina799@corp.com.co,+57 300 000 0798,7/15/1979,Medellín,7518681,Empleado,18,Malo,4586395,11081313,540
CLT-20251210-0800,1000000799,Daniela Cruz Martínez,daniela.cruz800@servicios.com.co,+57 300 000 0799,8/16/1980,Bucaramanga,7642138,Empleado,0,Excelente,993478,11157856,805
CLT-20251210-0801,1000000800,Juan Fernando González Gómez,juan.gonzález801@banco.com.co,+57 300 000 0800,9/17/1981,Medellín,7765595,Independiente,6,Bueno,2329678,11234399,726
CLT-20251210-0802,1000000801,Carlos Rodríguez López,carlos.rodríguez802@financiera.com.co,+57 300 000 0801,10/18/1982,Bogotá,7889052,Empleado,4,Regular,4260088,11310942,610
CLT-20251210-0803,1000000802,Andrés Martínez Pérez,andrés.martínez803@grupoempresa.com,+57 300 000 0802,11/19/1983,Medellín,8012509,Empleado,13,Bueno,3044753,11387485,693
CLT-20251210-0804,1000000803,Diego Gómez Sánchez,diego.gómez804@corp.com.co,+57 300 000 0803,12/20/1984,Bogotá,8135966,Empleado,8,Regular,4800220,11464028,628
CLT-20251210-0805,1000000804,Santiago López Ramírez,santiago.lópez805@servicios.com.co,+57 300 000 0804,1/21/1985,Bogotá,8259423,Empleado,19,Bueno,2890798,11540571,715
CLT-20251210-0806,1000000805,David Patricia Pérez Torres,david.pérez806@banco.com.co,+57 300 000 0805,2/22/1986,Barranquilla,8382880,Empleado,2,Malo,5700358,11617114,304
CLT-20251210-0807,1000000806,Luis Sánchez Ruiz,luis.sánchez807@financiera.com.co,+57 300 000 0806,3/23/1987,Bogotá,8506337,Empleado,4,Excelente,170127,11693657,847
CLT-20251210-0808,1000000807,José Ramírez Castillo,josé.ramírez808@grupoempresa.com,+57 300 000 0807,4/24/1988,Bogotá,8629794,Empleado,2,Excelente,1294469,11770200,847
CLT-20251210-0809,1000000808,Javier Torres Vargas,javier.torres809@corp.com.co,+57 300 000 0808,5/25/1989,Bogotá,8753251,Independiente,16,Bueno,3063638,11846743,705
CLT-20251210-0810,1000000809,Alejandro Ruiz Rojas,alejandro.ruiz810@servicios.com.co,+57 300 000 0809,6/26/1990,Cartagena,8876708,Independiente,16,Bueno,2219177,11923286,650
CLT-20251210-0811,1000000810,María Fernando Castillo Mendoza,maría.castillo811@banco.com.co,+57 300 000 0810,7/27/1991,Cali,9000165,Independiente,14,Bueno,3510064,11999829,724
CLT-20251210-0812,1000000811,Catalina Vargas Cárdenas,catalina.vargas812@financiera.com.co,+57 300 000 0811,8/28/1992,Bucaramanga,9123622,Empleado,4,Bueno,3375740,12076372,687
CLT-20251210-0813,1000000812,Laura Rojas Herrera,laura.rojas813@grupoempresa.com,+57 300 000 0812,9/1/1993,Cali,9247079,Independiente,4,Bueno,2681653,12152915,669
CLT-20251210-0814,1000000813,Andrea Mendoza Díaz,andrea.mendoza814@corp.com.co,+57 300 000 0813,10/2/1994,Bogotá,9370536,Empleado,0,Malo,5997143,12229458,362
CLT-20251210-0815,1000000814,Paula Cárdenas Vega,paula.cárdenas815@servicios.com.co,+57 300 000 0814,11/3/1995,Cali,9493993,Empleado,1,Bueno,3133018,12306001,654
CLT-20251210-0816,1000000815,Angela Patricia Herrera Ospina,angela.herrera816@banco.com.co,+57 300 000 0815,12/4/1996,Cartagena,9617450,Empleado,8,Malo,6539866,12382544,329
CLT-20251210-0817,1000000816,Luisa Díaz Cruz,luisa.díaz817@financiera.com.co,+57 300 000 0816,1/5/1997,Barranquilla,9740907,Empleado,3,Excelente,1753363,12459087,777
CLT-20251210-0818,1000000817,Sofía Vega González,sofía.vega818@grupoempresa.com,+57 300 000 0817,2/6/1998,Bogotá,9864364,Empleado,5,Excelente,690505,12535630,840
CLT-20251210-0819,1000000818,Valentina Ospina Rodríguez,valentina.ospina819@corp.com.co,+57 300 000 0818,3/7/1999,Bogotá,9987821,Empleado,2,Bueno,2097442,12612173,723
CLT-20251210-0820,1000000819,Daniela Cruz Martínez,daniela.cruz820@servicios.com.co,+57 300 000 0819,4/8/2000,Medellín,10111278,Pensionado,6,Bueno,2325594,12688716,697
CLT-20251210-0821,1000000820,Juan Fernando González Gómez,juan.gonzález821@banco.com.co,+57 300 000 0820,5/9/1960,Bogotá,10234735,Empleado,5,Regular,4400936,12765259,573
CLT-20251210-0822,1000000821,Carlos Rodríguez López,carlos.rodríguez822@financiera.com.co,+57 300 000 0821,6/10/1961,Cali,10358192,Empleado,15,Malo,7147152,12841802,489
CLT-20251210-0823,1000000822,Andrés Martínez Pérez,andrés.martínez823@grupoempresa.com,+57 300 000 0822,7/11/1962,Cartagena,10481649,Empleado,11,Regular,5660090,12918345,562
CLT-20251210-0824,1000000823,Diego Gómez Sánchez,diego.gómez824@corp.com.co,+57 300 000 0823,8/12/1963,Bogotá,10605106,Empleado,28,Regular,4454145,12994888,634
CLT-20251210-0825,1000000824,Santiago López Ramírez,santiago.lópez825@servicios.com.co,+57 300 000 0824,9/13/1964,Medellín,10728563,Empleado,9,Bueno,3969568,13071431,718
CLT-20251210-0826,1000000825,David Patricia Pérez Torres,david.pérez826@banco.com.co,+57 300 000 0825,10/14/1965,Bogotá,10852020,Empleado,18,Malo,7270853,13147974,439
CLT-20251210-0827,1000000826,Luis Sánchez Ruiz,luis.sánchez827@financiera.com.co,+57 300 000 0826,11/15/1966,Cartagena,10975477,Empleado,19,Regular,5158474,13224517,615
CLT-20251210-0828,1000000827,José Ramírez Castillo,josé.ramírez828@grupoempresa.com,+57 300 000 0827,12/16/1967,Bogotá,11098934,Independiente,28,Regular,5993424,13301060,564
CLT-20251210-0829,1000000828,Javier Torres Vargas,javier.torres829@corp.com.co,+57 300 000 0828,1/17/1968,Medellín,11222391,Independiente,27,Excelente,1907806,13377603,815
CLT-20251210-0830,1000000829,Alejandro Ruiz Rojas,alejandro.ruiz830@servicios.com.co,+57 300 000 0829,2/18/1969,Pereira,11345848,Empleado,21,Excelente,1588419,13454146,823
CLT-20251210-0831,1000000830,María Fernando Castillo Mendoza,maría.castillo831@banco.com.co,+57 300 000 0830,3/19/1970,Cartagena,11469305,Empleado,19,Excelente,458772,13530689,835
CLT-20251210-0832,1000000831,Catalina Vargas Cárdenas,catalina.vargas832@financiera.com.co,+57 300 000 0831,4/20/1971,Bogotá,11592762,Independiente,16,Bueno,4521177,13607232,736
CLT-20251210-0833,1000000832,Laura Rojas Herrera,laura.rojas833@grupoempresa.com,+57 300 000 0832,5/21/1972,Cartagena,11716219,Empleado,4,Bueno,3514866,13683775,710
CLT-20251210-0834,1000000833,Andrea Mendoza Díaz,andrea.mendoza834@corp.com.co,+57 300 000 0833,6/22/1973,Bogotá,11839676,Pensionado,10,Malo,8169376,13760318,396
CLT-20251210-0835,1000000834,Paula Cárdenas Vega,paula.cárdenas835@servicios.com.co,+57 300 000 0834,7/23/1974,Cali,11963133,Empleado,26,Malo,7297511,13836861,434
CLT-20251210-0836,1000000835,Angela Patricia Herrera Ospina,angela.herrera836@banco.com.co,+57 300 000 0835,8/24/1975,Cali,12086590,Empleado,28,Bueno,4713770,13913404,656
CLT-20251210-0837,1000000836,Luisa Díaz Cruz,luisa.díaz837@financiera.com.co,+57 300 000 0836,9/25/1976,Bogotá,12210047,Empleado,30,Bueno,4273516,13989947,729
CLT-20251210-0838,1000000837,Sofía Vega González,sofía.vega838@grupoempresa.com,+57 300 000 0837,10/26/1977,Cartagena,12333504,Empleado,18,Excelente,370005,14066490,766
CLT-20251210-0839,1000000838,Valentina Ospina Rodríguez,valentina.ospina839@corp.com.co,+57 300 000 0838,11/27/1978,Cartagena,12456961,Empleado,5,Malo,9716430,14143033,301
CLT-20251210-0840,1000000839,Daniela Cruz Martínez,daniela.cruz840@servicios.com.co,+57 300 000 0839,12/28/1979,Bogotá,12580418,Pensionado,27,Bueno,4528950,14219576,692
CLT-20251210-0841,1000000840,Juan Fernando González Gómez,juan.gonzález841@banco.com.co,+57 300 000 0840,1/1/1980,Bogotá,12703875,Empleado,26,Bueno,4319318,14296119,694
CLT-20251210-0842,1000000841,Carlos Rodríguez López,carlos.rodríguez842@financiera.com.co,+57 300 000 0841,2/2/1981,Cali,12827332,Independiente,15,Bueno,4361293,14372662,706
CLT-20251210-0843,1000000842,Andrés Martínez Pérez,andrés.martínez843@grupoempresa.com,+57 300 000 0842,3/3/1982,Bogotá,12950789,Independiente,12,Excelente,388524,14449205,755
CLT-20251210-0844,1000000843,Diego Gómez Sánchez,diego.gómez844@corp.com.co,+57 300 000 0843,4/4/1983,Bogotá,13074246,Empleado,14,Malo,7844548,14525748,348
CLT-20251210-0845,1000000844,Santiago López Ramírez,santiago.lópez845@servicios.com.co,+57 300 000 0844,5/5/1984,Bogotá,13197703,Empleado,15,Regular,6730829,14602291,558
CLT-20251210-0846,1000000845,David Patricia Pérez Torres,david.pérez846@banco.com.co,+57 300 000 0845,6/6/1985,Medellín,13321160,Empleado,18,Regular,5328464,14678834,618
CLT-20251210-0847,1000000846,Luis Sánchez Ruiz,luis.sánchez847@financiera.com.co,+57 300 000 0846,7/7/1986,Bogotá,13444617,Empleado,20,Regular,7260093,14755377,611
CLT-20251210-0848,1000000847,José Ramírez Castillo,josé.ramírez848@grupoempresa.com,+57 300 000 0847,8/8/1987,Montería,13568074,Pensionado,14,Excelente,271361,14831920,846
CLT-20251210-0849,1000000848,Javier Torres Vargas,javier.torres849@corp.com.co,+57 300 000 0848,9/9/1988,Medellín,13691531,Empleado,18,Malo,10268648,14908463,435
CLT-20251210-0850,1000000849,Alejandro Ruiz Rojas,alejandro.ruiz850@servicios.com.co,+57 300 000 0849,10/10/1989,Montería,13814988,Empleado,16,Excelente,2210398,14985006,841
CLT-20251210-0851,1000000850,María Fernando Castillo Mendoza,maría.castillo851@banco.com.co,+57 300 000 0850,11/11/1990,Bogotá,13938445,Empleado,12,Regular,6551069,15061549,593
CLT-20251210-0852,1000000851,Catalina Vargas Cárdenas,catalina.vargas852@financiera.com.co,+57 300 000 0851,12/12/1991,Cali,14061902,Empleado,3,Excelente,2109285,15138092,846
CLT-20251210-0853,1000000852,Laura Rojas Herrera,laura.rojas853@grupoempresa.com,+57 300 000 0852,1/13/1992,Barranquilla,14185359,Empleado,8,Excelente,1702243,15214635,779
CLT-20251210-0854,1000000853,Andrea Mendoza Díaz,andrea.mendoza854@corp.com.co,+57 300 000 0853,2/14/1993,Barranquilla,14308816,Independiente,8,Bueno,2861763,15291178,722
CLT-20251210-0855,1000000854,Paula Cárdenas Vega,paula.cárdenas855@servicios.com.co,+57 300 000 0854,3/15/1994,Bogotá,14432273,Empleado,9,Regular,6350200,15367721,623
CLT-20251210-0856,1000000855,Angela Patricia Herrera Ospina,angela.herrera856@banco.com.co,+57 300 000 0855,4/16/1995,Medellín,14555730,Pensionado,4,Excelente,2037802,15444264,758
CLT-20251210-0857,1000000856,Luisa Díaz Cruz,luisa.díaz857@financiera.com.co,+57 300 000 0856,5/17/1996,Bogotá,14679187,Empleado,9,Bueno,3082629,15520807,687
CLT-20251210-0858,1000000857,Sofía Vega González,sofía.vega858@grupoempresa.com,+57 300 000 0857,6/18/1997,Bogotá,14802644,Empleado,0,Malo,11398036,15597350,508
CLT-20251210-0859,1000000858,Valentina Ospina Rodríguez,valentina.ospina859@corp.com.co,+57 300 000 0858,7/19/1998,Cali,14926101,Empleado,6,Regular,6716745,15673893,592
CLT-20251210-0860,1000000859,Daniela Cruz Martínez,daniela.cruz860@servicios.com.co,+57 300 000 0859,8/20/1999,Cartagena,15049558,Empleado,5,Regular,8126761,15750436,635
CLT-20251210-0861,1000000860,Juan Fernando González Gómez,juan.gonzález861@banco.com.co,+57 300 000 0860,9/21/2000,Barranquilla,15173015,Empleado,6,Malo,9862460,15826979,346
CLT-20251210-0862,1000000861,Carlos Rodríguez López,carlos.rodríguez862@financiera.com.co,+57 300 000 0861,10/22/1960,Bogotá,15296472,Empleado,12,Regular,6271554,15903522,553
CLT-20251210-0863,1000000862,Andrés Martínez Pérez,andrés.martínez863@grupoempresa.com,+57 300 000 0862,11/23/1961,Cali,15419929,Empleado,26,Bueno,3700783,15980065,660
CLT-20251210-0864,1000000863,Diego Gómez Sánchez,diego.gómez864@corp.com.co,+57 300 000 0863,12/24/1962,Barranquilla,15543386,Empleado,25,Excelente,2953243,16056608,768
CLT-20251210-0865,1000000864,Santiago López Ramírez,santiago.lópez865@servicios.com.co,+57 300 000 0864,1/25/1963,Bogotá,15666843,Empleado,3,Regular,7050079,16133151,649
CLT-20251210-0866,1000000865,David Patricia Pérez Torres,david.pérez866@banco.com.co,+57 300 000 0865,2/26/1964,Bogotá,15790300,Empleado,8,Bueno,4579187,16209694,703
CLT-20251210-0867,1000000866,Luis Sánchez Ruiz,luis.sánchez867@financiera.com.co,+57 300 000 0866,3/27/1965,Bogotá,15913757,Empleado,12,Bueno,4614990,16286237,702
CLT-20251210-0868,1000000867,José Ramírez Castillo,josé.ramírez868@grupoempresa.com,+57 300 000 0867,4/28/1966,Cali,16037214,Empleado,22,Regular,9461956,16362780,572
CLT-20251210-0869,1000000868,Javier Torres Vargas,javier.torres869@corp.com.co,+57 300 000 0868,5/1/1967,Bogotá,16160671,Empleado,24,Bueno,5009808,16439323,678
CLT-20251210-0870,1000000869,Alejandro Ruiz Rojas,alejandro.ruiz870@servicios.com.co,+57 300 000 0869,6/2/1968,Montería,16284128,Empleado,29,Regular,9607636,16515866,550
CLT-20251210-0871,1000000870,María Fernando Castillo Mendoza,maría.castillo871@banco.com.co,+57 300 000 0870,7/3/1969,Medellín,16407585,Empleado,30,Malo,11649385,16592409,366
CLT-20251210-0872,1000000871,Catalina Vargas Cárdenas,catalina.vargas872@financiera.com.co,+57 300 000 0871,8/4/1970,Barranquilla,16531042,Empleado,2,Bueno,5124623,16668952,746
CLT-20251210-0873,1000000872,Laura Rojas Herrera,laura.rojas873@grupoempresa.com,+57 300 000 0872,9/5/1971,Barranquilla,16654499,Independiente,10,Bueno,3663990,16745495,667
CLT-20251210-0874,1000000873,Andrea Mendoza Díaz,andrea.mendoza874@corp.com.co,+57 300 000 0873,10/6/1972,Cali,16777956,Empleado,29,Regular,9060096,16822038,554
CLT-20251210-0875,1000000874,Paula Cárdenas Vega,paula.cárdenas875@servicios.com.co,+57 300 000 0874,11/7/1973,Bogotá,16901413,Empleado,18,Excelente,2535212,16898581,775
CLT-20251210-0876,1000000875,Angela Patricia Herrera Ospina,angela.herrera876@banco.com.co,+57 300 000 0875,12/8/1974,Bogotá,17024870,Empleado,2,Excelente,1872736,16975124,840
CLT-20251210-0877,1000000876,Luisa Díaz Cruz,luisa.díaz877@financiera.com.co,+57 300 000 0876,1/9/1975,Cali,17148327,Empleado,16,Bueno,5315981,17051667,680
CLT-20251210-0878,1000000877,Sofía Vega González,sofía.vega878@grupoempresa.com,+57 300 000 0877,2/10/1976,Ibagué,17271784,Pensionado,16,Bueno,3627075,17128210,696
CLT-20251210-0879,1000000878,Valentina Ospina Rodríguez,valentina.ospina879@corp.com.co,+57 300 000 0878,3/11/1977,Bogotá,17395241,Empleado,7,Excelente,2261381,17204753,770
CLT-20251210-0880,1000000879,Daniela Cruz Martínez,daniela.cruz880@servicios.com.co,+57 300 000 0879,4/12/1978,Bogotá,17518698,Pensionado,20,Excelente,175187,17281296,764
CLT-20251210-0881,1000000880,Juan Fernando González Gómez,juan.gonzález881@banco.com.co,+57 300 000 0880,5/13/1979,Cali,17642155,Empleado,20,Bueno,6351176,17357839,716
CLT-20251210-0882,1000000881,Carlos Rodríguez López,carlos.rodríguez882@financiera.com.co,+57 300 000 0881,6/14/1980,Pereira,17765612,Empleado,25,Bueno,6040308,17434382,729
CLT-20251210-0883,1000000882,Andrés Martínez Pérez,andrés.martínez883@grupoempresa.com,+57 300 000 0882,7/15/1981,Medellín,17889069,Empleado,4,Bueno,5008939,17510925,671
CLT-20251210-0884,1000000883,Diego Gómez Sánchez,diego.gómez884@corp.com.co,+57 300 000 0883,8/16/1982,Cali,18012526,Empleado,0,Bueno,5944134,17587468,677
CLT-20251210-0885,1000000884,Santiago López Ramírez,santiago.lópez885@servicios.com.co,+57 300 000 0884,9/17/1983,Medellín,18135983,Independiente,21,Regular,8342552,17664011,630
CLT-20251210-0886,1000000885,David Patricia Pérez Torres,david.pérez886@banco.com.co,+57 300 000 0885,10/18/1984,Bogotá,18259440,Empleado,9,Bueno,3834482,17740554,676
CLT-20251210-0887,1000000886,Luis Sánchez Ruiz,luis.sánchez887@financiera.com.co,+57 300 000 0886,11/19/1985,Santa Marta,18382897,Independiente,9,Bueno,5514869,17817097,735
